"Country","State","City","Population","Latitude","Longitude","Elevation"
"Hungary","BorsodAbaujZemplen","Onga",4746,48.13,20.91,1.1e2
"Hungary","Veszprem","Petfurdo",4745,47.17,18.13,1.4e2
"Hungary","Pest","Nagymaros",4721,47.78,18.97,1.4e2
"Hungary","HajduBihar","Tiszacsege",4713,47.7,21.,89.
"Hungary","Fejer","Mezofalva",4677,46.93,18.77,1.4e2
"Hungary","Pest","Tahitofalu",4677,47.75,19.1,1.e2
"Hungary","Csongrad","Szatymaz",4675,46.35,20.05,83.
"Hungary","Zala","Heviz",4634,46.79,17.18,1.4e2
"Hungary","Vas","Vasvar",4613,47.050000000000004,16.8,2.1e2
"Hungary","Bekes","Korosladany",4557,46.97,21.080000000000002,83.
"Hungary","Fejer","Seregelyes",4539,47.1,18.580000000000002,1.2e2
"Hungary","BacsKiskun","Helvecia",4522,46.83,19.63,1.2e2
"Hungary","Fejer","Szabadbattyan",4518,47.12,18.38,1.1e2
"Hungary","HajduBihar","Mikepercs",4480,47.45,21.63,1.e2
"Hungary","Pest","Dany",4451,47.53,19.54,1.6e2
"Hungary","SzabolcsSzatmarBereg","Kotaj",4436,48.050000000000004,21.72,96.
"Hungary","Pest","Szodliget",4436,47.75,19.150000000000002,1.1e2
"Hungary","BacsKiskun","Tompa",4426,46.2,19.55,1.4e2
"Hungary","Fejer","Aba",4426,47.03,18.53,1.1e2
"Hungary","BacsKiskun","Lakitelek",4411,46.88,20.,92.
"Hungary","Pest","Inarcs",4397,47.27,19.330000000000002,1.2e2
"Hungary","HajduBihar","Ebes",4388,47.480000000000004,21.5,1.e2
"Hungary","Csongrad","Szegvar",4385,46.59,20.23,79.
"Hungary","KomaromEsztergom","Kornye",4379,47.550000000000004,18.330000000000002,1.5e2
"Hungary","JaszNagykunSzolnok","Kenderes",4365,47.25,20.68,82.
"Hungary","Pest","Tortel",4342,47.12,19.93,92.
"Hungary","JaszNagykunSzolnok","Toszeg",4331,47.1,20.16,79.
"Hungary","GyorMosonSopron","Nyul",4307,47.58,17.68,1.7e2
"Hungary","SzabolcsSzatmarBereg","Rakamaz",4298,48.14,21.46,99.
"Hungary","BorsodAbaujZemplen","Szendro",4284,48.4,20.73,1.4e2
"Hungary","SzabolcsSzatmarBereg","Zahony",4276,48.410000000000004,22.19,1.e2
"Hungary","Veszprem","Devecser",4266,47.11,17.42,1.7e2
"Hungary","Pest","Cegledbercel",4265,47.230000000000004,19.68,1.6e2
"Hungary","Pest","Koka",4265,47.49,19.580000000000002,1.4e2
"Hungary","Baranya","Harkany",4219,45.85,18.23,93.
"Hungary","SzabolcsSzatmarBereg","Demecser",4205,48.120000000000005,21.92,95.
"Hungary","BorsodAbaujZemplen","Szirmabesenyo",4181,48.160000000000004,20.79,1.2e2
"Hungary","Pest","Pilisszentivan",4174,47.62,18.900000000000002,2.1e2
"Hungary","Pest","Csemo",4171,47.12,19.71,1.3e2
"Hungary","SzabolcsSzatmarBereg","Mandok",4153,48.32,22.2,1.1e2
"Hungary","HajduBihar","Biharkeresztes",4149,47.13,21.740000000000002,97.
"Hungary","Pest","Racalmas",4148,47.02,18.95,1.2e2
"Hungary","Veszprem","Balatonfuzfo",4142,47.07,18.05,1.5e2
"Hungary","JaszNagykunSzolnok","Abadszalok",4129,47.47,20.6,86.
"Hungary","BorsodAbaujZemplen","Mezokeresztes",4116,47.83,20.69,1.1e2
"Hungary","Fejer","Etyek",4112,47.45,18.75,1.8e2
"Hungary","Pest","Mende",4109,47.42,19.45,1.9e2
"Hungary","Bekes","Gadoros",4095,46.67,20.61,82.
"Hungary","Pest","Nagytarcsa",4090,47.54,19.28,1.8e2
"Hungary","Bekes","Doboz",4084,46.74,21.25,84.
"Hungary","Tolna","Fadd",4083,46.47,18.830000000000002,89.
"Hungary","GyorMosonSopron","Tet",4083,47.52,17.52,1.3e2
"Hungary","Fejer","Bodajk",4066,47.32,18.23,1.7e2
"Hungary","Tolna","Simontornya",4051,46.76,18.55,97.
"Hungary","Csongrad","Deszk",4048,46.22,20.240000000000002,78.
"Hungary","Zala","Letenye",4041,46.44,16.73,1.5e2
"Hungary","KomaromEsztergom","Tokod",4036,47.72,18.66,1.3e2
"Hungary","Fejer","Nagyvenyim",4024,46.96,18.84,1.2e2
"Hungary","BorsodAbaujZemplen","Malyi",4016,48.02,20.830000000000002,1.e2
"Hungary","SzabolcsSzatmarBereg","Dombrad",4015,48.230000000000004,21.92,96.
"Hungary","GyorMosonSopron","Pannonhalma",3997,47.550000000000004,17.75,1.4e2
"Hungary","Baranya","Pecsvarad",3985,46.15,18.42,1.8e2
"Hungary","Pest","Hernad",3981,47.17,19.44,1.2e2
"Hungary","HajduBihar","Foldes",3980,47.29,21.37,89.
"Hungary","SzabolcsSzatmarBereg","Baktaloranthaza",3962,48.,22.080000000000002,1.3e2
"Hungary","JaszNagykunSzolnok","Cibakhaza",3918,46.97,20.2,78.
"Hungary","KomaromEsztergom","Babolna",3885,47.64,17.98,1.3e2
"Hungary","Fejer","Perkata",3876,47.050000000000004,18.79,1.3e2
"Hungary","Pest","Telki",3861,47.550000000000004,18.830000000000002,2.3e2
"Hungary","BacsKiskun","Dunavecse",3856,46.92,18.98,94.
"Hungary","Csongrad","Asotthalom",3856,46.2,19.78,1.1e2
"Hungary","GyorMosonSopron","Fertoszentmiklos",3854,47.58,16.88,1.3e2
"Hungary","Baranya","Boly",3851,45.97,18.52,1.3e2
"Hungary","Tolna","Decs",3802,46.28,18.77,86.
"Hungary","HajduBihar","Nyiracsad",3800,47.61,21.98,1.4e2
"Hungary","BorsodAbaujZemplen","Arlo",3798,48.18,20.27,2.9e2
"Hungary","Heves","Verpelet",3780,47.85,20.23,1.4e2
"Hungary","HajduBihar","Nyirabrany",3777,47.550000000000004,22.03,1.4e2
"Hungary","Pest","Delegyhaza",3734,47.25,19.06,94.
"Hungary","JaszNagykunSzolnok","Szajol",3733,47.18,20.3,82.
"Hungary","SzabolcsSzatmarBereg","Ajak",3730,48.2,22.06,96.
"Hungary","Csongrad","Kiszombor",3722,46.19,20.43,79.
"Hungary","Fejer","Adony",3679,47.13,18.87,99.
"Hungary","Pest","Veroce",3676,47.83,19.03,1.4e2
"Hungary","SzabolcsSzatmarBereg","Napkor",3664,47.96,21.89,1.2e2
"Hungary","Pest","Nyaregyhaza",3660,47.25,19.5,1.3e2
"Hungary","Zala","Gyenesdias",3650,46.77,17.28,1.2e2
