"Country","State","City","Population","Latitude","Longitude","Elevation"
"Canada","Alberta","Coaldale",8215,49.730000000000004,-112.62,861.
"Canada","Ontario","Shelburne",8126,44.07,-80.2,488.
"Canada","Newfoundland and Labrador","Happy Valley‐Goose Bay",8109,53.34,-60.4,4.
"Canada","Alberta","Drumheller",7982,51.47,-112.71000000000001,727.
"Canada","Ontario","Kirkland Lake",7981,48.17,-80.03,329.
"Canada","Newfoundland and Labrador","Torbay",7899,47.65,-52.730000000000004,82.
"Canada","Quebec","Contrecoeur",7887,45.89,-73.21000000000001,22.
"Canada","Ontario","Port Elgin",7862,44.43,-81.38,210.
"Canada","Alberta","Innisfail",7847,52.021522,-113.954344,"null"
"Canada","British Columbia","Castlegar",7816,49.32,-117.67,516.
"Canada","Ontario","Dryden",7749,49.78,-92.83,382.
"Canada","Ontario","Fort Frances",7739,48.620000000000005,-93.42,340.
"Canada","Saskatchewan","Martensville",7716,52.29,-106.68,512.
"Canada","Ontario","Hanover",7688,44.15,-81.03,280.
"Canada","British Columbia","Trail",7681,49.1,-117.73,579.
"Canada","Quebec","Acton Vale",7656,45.63,-72.57000000000001,81.
"Canada","Ontario","Goderich",7628,43.730000000000004,-81.7,230.
"Canada","Quebec","Chibougamou",7611,49.870000000000005,-74.35000000000001,374.
"Canada","Ontario","Porcupine",7601,48.47,-81.2,288.
"Canada","British Columbia","Kimberley",7600,49.68,-115.98,1102.
"Canada","Alberta","Banff",7584,51.17,-115.57000000000001,1397.
"Canada","New Brunswick","Campbellton",7385,48.,-66.68,22.
"Canada","Ontario","Innisfil",7316,44.26,-79.64,242.
"Canada","Quebec","La Sarre",7282,48.800000000000004,-79.2,275.
"Canada","Alberta","Drayton Valley",7235,53.22,-114.98,869.
"Canada","Alberta","Ponoka",7229,52.68,-113.57000000000001,801.
"Canada","Quebec","Donnacona",7200,46.67,-71.73,19.
"Canada","Quebec","Louiseville",7152,46.25,-72.93,8.
"Canada","Ontario","Aylmer",7151,42.78,-80.98,230.
"Canada","Quebec","Baie‐Saint‐Paul",7146,47.43,-70.5,4.
"Canada","British Columbia","Merritt",7139,50.120000000000005,-120.78,619.
"Canada","Ontario","Essex",7105,42.17,-82.82000000000001,196.
"Canada","Alberta","Rocky Mountain House",6933,52.370000000000005,-114.92,985.
